fileName,targetWord,Sentence
WARW1900001832,깜깜,아니 깜깜하다는 게 더 적실한 고백일까요
WARW1900001838,깜깜,더욱이 수초 숲은 깜깜한 암흑이었다
WARW1900001838,깜깜,한낮에도 정체를 알 수 없는 깜깜한 암흑으로 도무지 그 끝을 알 수 없었다
WARW1900001849,깜깜,그런데 류한은 여전히 깜깜 모른 채 워킹을 마치고 들어왔다
WARW1900001851,깜깜,그런데 깜깜한 밤중에 남들 눈을 피해서 만나자는 말씀이셨어
WARW1900001855,깜깜,실내가 깜깜한 것으로 보아 아직 아침이 오지 않은 모양이었다
WARW1900001855,깜깜,사방이 칠흑처럼 깜깜했다
WARW1900001857,깜깜,창문 밖의 깜깜하고 어두운 풍경으로 지금이 밤이라는 걸 알 수 있었다
WARW1900001857,깜깜,붉고 어쩔 줄 몰라 하는 바보스런 지금 내 표정이 아저씨의 눈에 안 보이게 정전이 돼서 스탠드 불빛조차 꺼지고 달빛조차 구름에 가려져 이 방 안이 아주 깜깜해졌으면 하고 바랐다
WARW1900001857,깜깜,겨울이라 그런지 시가 조금 안 된 시간인데도 깜깜해 무서운 감이 없지 않아 있었지만 오늘 하루 종일 끌고 다닌 것도 미안한데 우리 집 앞까지 데려다 달라고 하는 것은 염치가 없어 둘을 놔두고 혼자 집으로 향했다
WARW1900001857,깜깜,잠에서 깨어나 주위를 둘러보니 병실 안은 깜깜했다
WARW1900001857,깜깜,너무 깜깜해서 아무것도 보이지 않아 무섭기까지 했다
WARW1900001857,깜깜,눈을 뜨고 일어났을 땐 창문 밖은 밤이 된 건지 깜깜해져 있었다
WARW1900001859,깜깜,정민 역시 인숙과 마찬가지로 눈앞이 깜깜해져 왔다
WARW1900001859,깜깜,순간 눈앞이 깜깜해져 왔다
WARW1900001861,깜깜,수술비를 포함해 제반 경비가 오천만 원가량 든다는 말을 듣는 순간 상구는 눈앞이 깜깜해지는 것을 느꼈다
WARW1900001861,깜깜,나는 순간 눈앞이 깜깜해지는 것을 느꼈다
WARW1900001862,깜깜,술 한 잔을 마시면서 기억에도 없는 얘기 하나를 들려주고 또 한 잔을 마시면서 완전히 깜깜하게 잊어 버린 얘기 둘을 꺼낸다
WARW1900001864,깜깜,밤바다의 배를 비추어주고 깜깜한 바다에 환한 빛을 뿌리는 등대를 지킨다는 게 얼마나 좋습니까요
WARW1900001870,깜깜,서너 시간 죽을 고생을 다 한 후 깜깜한 수덕사에 도착했다
WARW1900001873,깜깜,나 혼자 오가던 처음 몇 해를 지나고부터는 그마저 아예 세뱃길을 깜깜 끊어버리고 말았다
WARW1900001874,깜깜,지붕에는 하얀 박꽃이 피어나고 깜깜한 밤하늘엔 별들이 반짝이고 산에선 소쩍새가 이 산 저 산 돌아다니며 울었다
WARW1900001880,깜깜,그때 먹구름이 반달을 덮쳐 발밑이 깜깜해졌다
WARW1900001886,깜깜,눈앞이 깜깜해졌다
WARW1900001902,깜깜,곧 그들 중 한 명이 달려가 떼꾸시스떼까뜰 의 얼굴에 토끼를 던지게 하고 빛으로 눈이 깜깜하게 하여 그의 얼굴이 지금의 모습이 되었다
WARW1900001903,깜깜,할 수 없이 김 여인이 힘없이 돌아서는데 마냥 깜깜했던 회동댁네 안방에서 갑자기 희미한 불빛이 새어 나왔다
WARW1900001912,깜깜,병원 측의 이야기를 들은 준영은 눈앞이 깜깜해짐을 느꼈다
WARW1900001913,깜깜,그 때 눈앞이 깜깜했다
WARW1900001917,깜깜,이 하늘 아래 갈 수도 서신도 전화도 할 수 없는 깜깜한 세상이 어디 있단 말입니까
WARW1900001918,깜깜,밖은 아직도 깜깜했다
WARW1900001918,깜깜,복도는 깜깜하고 고요했다
WARW1900001918,깜깜,사방은 먹물을 뿌려놓은 물 속처럼 깜깜했다
WARW1900001918,깜깜,갑자기 사방이 깜깜해지자 순간 모두 당황해 입을 닫았다
WARW1900001918,깜깜,문이 닫힌 엘리베이터는 깜깜했어
WARW1900001918,깜깜,아직 밖은 깜깜했다
WARW1900001924,깜깜,탄광촌의 애환의 역사가 무너진 폐갱처럼 다만 깜깜 어둠 속에 묻혀 버릴 수는 없을 것이다
WARW1900001929,깜깜,나 그것들을 그에게 주고 그에게로 들어갔더니 그가 유다로 말미암아 잉태하였더라 하는 따위의 표현에 다다르면 갑자기 모든 게 깜깜해지는 것이었다
WARW1900001929,깜깜,하지만 그게 누구의 무슨 음악이고 어떤 작곡배경을 갖고 있으며 그 음악의 역사는 어떻고 특징은 무엇이며 유명한 뮤지션은 누구누구가 있는가 하는 따위에 대해서는 깜깜이에요
WARW1900001934,깜깜,눈 떠보니 깜깜한 방
WARW1900001943,깜깜,지난번엔 깜깜한 밤이라 그리구 술을 너무 많이 드셔서 얼굴을 잘 못 알아봤는데
WARW1900001943,깜깜,한쪽 헤드라이트가 나간 현우의 애꾸눈 차만이 깜깜한 국도를 달리고 있다
WARW1800000073,어두,아빠를 태운 버스는 어두운 포플러 신작로 저편으로 멀어져갔다
WARW1800000073,어두,비가 그치고 어두워진 퇴근길은 자동차와 사람들로 혼잡하게 얽혔다
WARW1800000073,어두,그렇지만 아이들은 아무리 어두워도 따뜻하고 큰 옷장 침대에서 네 남매가 함께 있는 것이 무엇보다도 제일 좋다고 생각했습니다
WARW1800000073,어두,눈이 어두워진 외할머니는 당신이 젊었을 때 보던 책을 읽어달라고 할 때가 있었다
WARW1800000073,어두,나는 조금 마음이 어두워졌다
WARW1800000073,어두,수안은 한참이나 붙잡고 들여다보더니 어두운 낯으로 미간을 찌푸렸다
WARW1800000073,어두,언젠가부터 집 안에 어두운 기운이 감돌더니 아내와 자식들이 차례로 병에 걸리거나 다치고 창고에 불이 나며 나쁜 일이 이어졌다
WARW1800000073,어두,차창에 코를 박고 어두운 바깥을 내다보았지만 모암마을로 걸어오는 사람은 보이지 않았다
WARW1800000073,어두,때때로 어두침침한 문방구를 지키던 심술궂은 노인의 말이 귓가에 떠오르곤 했다
WARW1800000073,어두,날이 일찍 어두워져 마을버스에서 내리니 한밤중 같았다
WARW1800000073,어두,그게 어두운 폐가에서 삼촌과 마지막으로 같이 먹은 밥이었다
WARW1800000073,어두,전등을 켜지 않아 캄캄한 공간에 군데군데 어두운 촛불이 밝혀져 있었다
WARW1800000073,어두,벌레가 들어갔을 때 이렇게 어두운 곳에서 빛을 비추면 그빛을 따라 나온다고 했는데
WARW1800000073,어두,수안의 눈길은 막연히 버스 유리창 너머 어두운 신작로를 향한 채였다
WARW1800000073,어두,벌써 일하고 있다고 했더니 이모 내외의 얼굴이 어두워졌다
WARW1800000073,어두,모두들 내려서 어두운 신작로를 따라 집이 기다리는 마을까지 걸어가기 시작했습니다
WARW1800000073,어두,웅이는 어두운 마을길을 지나 타박타박 집으로 돌아갑니다
WARW1800000073,어두,탁자에 놓인 책들은 대부분 검고 어두운 표지의 공포소설이었다
WARW1800000073,어두,혼자 어두침침한 별관 복도를 돌아오는 길에 삼삼오오 운동장을 산책하는 여학생들의 웃음소리가 창문 너머로 들려왔다
WARW1800000073,어두,한밤의 도로를 달려가는 자동차의 불빛이 어두운 버스 차창을 스쳐갔다
WARW1800000077,어두,갈 곳 몰라 갈팡질팡하는 목소리가 산산이 부서지며 어두운 방 안을 맴돌았다
WARW1800000077,어두,하지만 그를 보내고 난 후 고종의 얼굴은 급격히 어두워졌다
WARW1800000077,어두,그러나 양 귀인의 얼굴은 여전히 어두웠다
WARW1800000077,어두,최상만은 어두운 방 안에 정좌를 하고 앉아 있었다
WARW1800000077,어두,궁녀들은 어두우면 밖으로 나가려 하지 않았다
WARW1800000077,어두,덕혜는 너무 기쁜 나머지 그 말을 하는 영친왕의 어두운 기색을 살필 겨를이 없었다
WARW1800000077,어두,한창수가 다녀간 후 덕혜는 더욱 얼굴이 어두워졌다
WARW1800000077,어두,정혜는 어두운 다락방 귀퉁이에 무릎을 그러모은 채 웅크리고 있었다
WARW1800000077,어두,하지만 김을한은 날이 어두워지도록 돌아오지 않았다
WARW1800000077,어두,그 소리에 박무영의 표정이 어두워졌다
WARW1800000086,어두,닭갈비집은 여전히 손님들이 많았는데 우리 자리만 조용히 어두워지고 있었다
WARW1800000090,어두,그러나 이내 익숙한 듯 어두컴컴한 거실의 불을 켜고 바로 옆에 보이는 화장실로 가 문을 두드렸다
WARW1800000090,어두,인적이 드문 데다 가로등이 많지 않아 어두운 곳이었다
WARW1800000090,어두,그 모습에 의아한 하원은 길이 어두워 그런 거라 생각하며 어쭈를 달랬다
WARW1800000090,어두,영화가 시작되고 제목답게 어두운 배경으로 음침한 유령들이 등장하기 시작했다
WARW1900000002,어두,그에게 인사를 하고 조용히 어두운 사진관을 빠져나왔다
WARW1900000002,어두,송 씨도 지연도 낯빛이 어두웠다
WARW1900000004,어두,드디어 기다리던 짐을 갖고 가게 되었지만 미소를 띠었던 아빠와 나의 얼굴은 먹구름이 드리우는 것처럼 점점 어두워졌다
WARW1900000004,어두,시계를 받으러 갔을 때 할아버지의 표정은 어두웠다
WARW1900000004,어두,할아버지의 표정이 어두워졌다
WARW1900000004,어두,가혹한 면이 있었던 것은 사실이지만 중세가 그렇게 어두운 시대였던 것만은 아니야
WARW1900000004,어두,아빠의 표정이 어두워졌다
WARW1900000004,어두,아빠는 날이 어두워지기 전에 돌자며 호텔 지도를 챙겼다
WARW1900000004,어두,날이 어두워졌다
WARW1900000004,어두,그러니 그린다고는 하지만 자국을 남길 수도 없었고 또 어두워서 내가 그리는 선을 다른 사람은 볼 수 없었다
WARW1900000005,어두,아버지는 아니 토끼는 아마도 친칠라 종인지 어두운 청색이 섞인 회색 털을 갖고 있었고 몸집은 제법 크고 묵직해 보였다
WARW1900000011,어두,짙은 구름과도 같이 그의 마음도 무겁고 어두웠다
WARW1900000020,어두,주위가 갑자기 어두워지고 요동이 멈추지 않자 승객들은 당황할 수밖에 없었다
WARW1900000020,어두,보리의 표정이 갑자기 어두워졌다
WARW1900000020,어두,이방인들의 주위를 살펴보던 건달바의 낯빛이 갑자기 어두워졌다
WARW1900000020,어두,밖은 이미 어두워졌지만 성의 내벽이 연초록의 밝은 빛을 뿜어내고 있었기 때문에 방 안은 그렇게 어둡지 않았다
WARW1900000020,어두,우리는 그동안 검은 땅 사람들의 어두운 마음을 다시 원래대로 돌려놓기 위해서 많은 노력을 기울였습니다
WARW1900000020,어두,검은 땅 사람들의 마음은 이제 완전히 어두워졌으며 그들을 지배하고 있는 마라의 힘은 생각보다 강했습니다
WARW1900000020,어두,중요한 것은 이 세상이 어둡게 변하면 그림자 세상도 어두워지고 그림자 세상이 어두워지면 우리 세상도 어두워진다는 사실입니다
WARW1900000020,어두,두 세상이 다 같이 어두워지고 있는 바로 이 시기는 악마에게 아주 좋은 기회였습니다
WARW1900000021,어두,장난감 상자 더미 사이 어두운 그늘에서 까만 것이 반짝거리고 있었어요
WARW1900000021,어두,점점 앞이 어두워졌습니다
WARW1900000021,어두,날이 어두워지고 있었어요
WARW1900000022,어두,밖은 점점 어두워지고 있었고요
WARW1900000026,어두,그 밤을 더듬이는 마들렌에서 오래전의 불로뉴 숲을 회상하면 깊고 어두운 밤의 고요가 몰아치며 이슬방울로 흩날리는 오랜 기억들인 클래식한 마음까지 얕잡고 잃어버린 시간 화려함과 어둠이 공존하는 바로크적인 불로뉴 숲의 이야기는 도달할 수 없는 미지의 세상 저 멀리까지도 항해시킨다
WARW1900000026,어두,마지막 날에는 그도 어두운 표정을 지었다니 신에게 항소라도 하고 싶었나 보다
WARW1900000026,어두,오랜 시간 익숙해진 목가와 감성은 어두운 밤 떼를 지어 지나가는 그 형상들이 고독과 외로움으로 가장한 유령들임을 알아보자 파노라마 같은 수많은 역사가 무수한 기호처럼 뒤덮고 있는 내 모습도 보였다
WARW1900000026,어두,오페라 여인이 신의 명령을 좆아 수의로 갈아 입는 동안 그 유령들은 밤의 정원에서 긴 세월 영혼 최고의 순간들을 보여주었는데 특히 밝게 빛나는 와인색 머리를 풀어헤친 유령은 특이하게도 도화지에다 어두운 상징들을 낙원 속 성화라며 그려주었다
WARW1900000026,어두,그리고는 습한 벌레와 박쥐들로 들끓는 어두운 협곡 날카로운 벼랑 꼭대기 아득한 곳으로 내던져지면서 갑자기 정신이 들었다
WARW1900000026,어두,좋지 않은 특성들로 가득해지는 정신적 파탄과 혀가 부딪칠 때마다 덜떨어진 소리도 나는 구부정한 육체에서 오는 파탄이 삶의 어두운 그림자가 되더니 퇴적물처럼 쌓여간다
WARW1900000026,어두,나는 어두운 방 창문에 덧발라진 목재들을 바라보았다
WARW1900000030,어두,무대가 조금 어두워진다
WARW1900000030,어두,무대 점점 어두워진다
WARW1900000030,어두,무대 어두운데 차분하게 들리는 피리소리
WARW1900000034,어두,그 좁고 어두운 틈에서 뭔가 반짝이는 게 보였죠
WARW1900000035,어두,생존의 안위를 목적하며 흑백의 논리를 좇아 무작정 이분법적인 양자택일의 어느 한쪽 영역에만 소속되려는 행위야말로 이미 배후의 어두운 추억에 충분히 길들여졌기 때문이라는 사실을
WARW1900000038,어두,그러자 우가 박달손장군의 표정이 어두워졌다
WARW1900000038,어두,숲은 갈수록 어두워졌다
WARW1900000040,어두,이때 주위가 갑자기 어두워졌습니다
WARW1900000043,어두,아직 앞이 잘 보이지 않을 만큼 어두운 새벽 숲길로 걸어들어가 길을 더듬어가는데 동쪽 하늘이 푸르스름하게 동트면서 오솔길이 하얗게 떠오르고 나무들의 초록빛도 보이기 시작했다
WARW1900000044,어두,그리고 어두워지도록 다시는 모습을 보이지 않았습니다
WARW1900000045,어두,문득 호떠는 그들이 사람들 세상 구경을 처음 나온 세상 물정에 어두운 마우마우들일지도 모른다는 생각이 들었습니다
WARW1900000048,어두,그런데 어이없이 닥쳐온 어두운 먹구름
WARW1900000048,어두,역시 문득문득 내비쳤던 어두운 기색이 이것이었구나 하는 생각이 들자 혜경은 처량해졌다
WARW1900000048,어두,그럴 수만 있다면 정말 그처럼 밝은 햇빛에 어두운 냄새만 날릴 수 있다면 당장 함께 뒹굴며 살아갈 텐데
WARW1900000048,어두,혹시라도 아직 남아 있을 어두운 냄새에 고개를 돌리지는 않을까
WARW1900000048,어두,나 굉장히 어두운 아이였잖아
WARW1900000048,어두,영원히 뒤틀려 원망과 증오만이 가득할까 두려웠던 어두운 얼굴
WARW1900000049,어두,그곳이 따뜻하다 할지라도 어두컴컴한 아래쪽으로 내려가고 싶지 않아 고개를 저었다
WARW1900000049,어두,방을 오래 비워 둔 터라 귀가 어두워 장작불을 반나절 가까이나 지펴서야 따스해졌다
WARW1900000049,어두,햇살이 눈으로 파고들어 왔고 세상이 파랗게 어두워졌다
WARW1900000049,어두,나리 소인은 이만 어두워지기 전에 내려갈랍니다
WARW1900000049,어두,바다에서 갯것을 해 가지고 돌아온 거무는 여느 때와 달리 몸이 굼뜨고 맥이 없어 보였고 얼굴에 어두운 그늘이 드리워 있었으며 갯내 어린 치마폭 자락에서 축축하게 젖은 음모의 냄새가 퍼지고 있었다
WARW1900000049,어두,조금 어두운 은색이 섞여 있는 것이 아주 귀엽지요
WARW1900000050,어두,곧 어두워질 것이라고 나는 다시 생각했다
WARW1900000050,어두,실내는 적당히 어두웠다
WARW1900000050,어두,달빛이 있다고는 해도 사물을 분간하기가 힘들 만큼 어두웠고 또 시골길답게 울퉁불퉁해서 걸음걸이가 여간 신경이 쓰이지 않았다
WARW1900000051,어두,곧 해가 어두워지고 달은 빛을 잃을 것이며 별들은 하늘에서 떨어지고
WARW1900000054,어두,올빼미는 날이 어두워서 어떤 통이 파란색 염색통인지 헷갈렸어요
WARW1900000055,어두,너는 이제 다시는 인간 세상으로 돌아가지 못하고 어두운 땅 속을 헤매며 두더지처럼 살게 될 것이다
WARW1900000055,어두,여왕의 말이 끝나고 나자 갑자기 깃털의 방과 유리로 만든 궁전이 그 모습을 감추더니 내 눈앞에는 깊고 어두운 동굴이 나타났어
WARW1900000055,어두,대답을 하는 소년의 얼굴이 몹시 어두웠다
WARW1900000056,어두,아마도 어두운 시절을 뚫고 지나온 데 대한 안도와 기대가 우울했던 나를 새로이 감싸준 덕분이었을 것이다
WARW1900000056,어두,그것이 우리를 웃기는 것은 귀 어두운 사오정의 대답이 자리에 어울리지 않게 너무 엉뚱한 때문인데 그 멍청한 대답이 시사적인 희언이라면 유머의 효과가 뚜렷하지만 그렇지 않으면 듣는 사람 자신이 사오정처럼 멍청해지는 우습지도 않은 우스개일 뿐이다
WARW1900000056,어두,내가 두렵고 끔찍해지는 것은 이 안락하고 풍성하고 편리해진 세상에서 인간이란 존재는 어떤 위상 속에 놓여질 것인가 지금 우리가 가치 있다고 믿어온 신념들은 어떤 자리에 던져질 것인가에 대한 어두운 예상 때문이다
WARW1900000056,어두,내가 과학 기술의 진보에 드리울 어두운 그림자를 더욱 주목하는 것은 크게 보아 두 가지이다
WARW1900000056,어두,년대말경의 그 암울한 정치적 정황 속에서 나는 한없이 계속될 것 같은 어두운 터널이 언제쯤 다할 것인지 그 끝이 안 보이는 상황에 암담해하기만 했었다
WARW1900000057,어두,이제 어두워지고 있어요
WARW1900000057,어두,자동차들이 지나가니까 어두워도 무섭지는 않아요
WARW1900000057,어두,이제 많이 어두워졌지
WARW1900000057,어두,그리고 어두운 하늘에서 우리를 내려다본 별들도
WARW1900000057,어두,이제 이 길은 더 어두울 거야
WARW1900000058,어두,새가 경계심을 거두고 둥지 근처로 내려앉을 때를 기다리는 외삼촌 곁에서 반듯이 누워 푸른 하늘을 바라보고 있으면 하늘과 땅 사이에 오직 바람만 살아서 윙윙거리는 세상 어두운 공간과 밝은 공간 내가 바라볼 수 있는 세상과 바라볼 수 없는 세상 그 한적한 풍경 속으로 섞여 든 햇살과 바람과 나뭇잎 같은 모든 사물들 석관의 밑바닥에 수천 년 동안 괴어 있던 시간 내 조촐한 삶의 이력으로 터득할 수 있었던 공간과 터득할 수 없었던 공간까지 그리고 상상력의 한계 너머까지 모든 불가사의한 공간들과 나를 연결시켜 주는 신비한 자력으로 넘실대는 몽환적 분위기를 경험한다
WARW1900000058,어두,마을에 저녁 거미가 내리고 어두워져서야 그 털 없는 원숭이는 울지 않는 염소를 몰고 흡사 이승과 저승을 거리낌 없이 드나드는 저승 사자처럼 불현듯 마당 한가운데에 모습을 드러냈다
WARW1900000058,어두,비밀과 음모는 어두움과 혈연 관계를 맺고 있었다
WARW1900000058,어두,외삼촌은 구멍가게에서 기다리는 나를 미끼 삼아 어두운 방 안에 웅크리고 앉아 있는 어머니를 밖으로 이끌어 낼 심산이었다
WARW1900000058,어두,사실 이 짐승은 눈이 어두워서 그 옆에 가만 서 있기만 해도 잘 알아보지 못할 정도로 미련합니더
WARW1900000058,어두,그러나 절명 상태인 짐승을 발견한 아버지의 표정은 어두웠다
WARW1900000059,어두,우리가 집을 나왔을 때 바깥은 무척이나 어두웠다
WARW1900000059,어두,그런데 나귀는 곧장 앞으로 달려가고 있는 듯했지만 어쩐지 우리는 어두운 황야 속을 끝없이 맴돌고 있는 듯 또한 우리가 가야 할 길은 우리가 지나온 길과 겹쳐져 있는 듯 여겨졌다
WARW1900000059,어두,그럼에도 나는 수레 위에 실린 것처럼 수평으로 누운 채로 어두운 황야 위를 증발된 지표 위를 시간의 허공을 혼자 빙판 위를 미끄러지듯 떠돌고 있었다
WARW1900000059,어두,그것은 갑자기 어두운 터널 속으로 들어가는 것과 비슷했지만 그것과는 비교가 되지 않게 무시무시한 경험이었다
WARW1900000059,어두,아버지는 어떤 굴욕감을 맛보기라도 한 듯 정원의 어두워지고 있는 소나무 위의 매미들의 울음 소리를 분노에 찬 시선으로 바라보셨는데 그것은 마치 타협할 수 없는 대상을 상대할 때의 시선과도 같았다
WARW1900000059,어두,길은 어두웠고 그는 그의 희미한 그림자를 이끌고 그 일대의 지리에 대한 모호한 관념과 어떤 맹목적인 열의에 의존해 걸음을 옮겼다
WARW1900000059,어두,나는 의미에 대한 믿음을 거의 상실했어 아직 남아 있는 믿음을 마저 없애는 것이 나의 유일하게 남은 과제일 거야 하는 생각을 하며 그는 어두운 골목으로 그리고 그보다 더 어두운 그의 내면 속으로 걸음을 옮겼다
WARW1900000059,어두,주위는 어두웠고 그는 아무것도 볼 수 없었다
WARW1900000060,어두,는 다시 고개를 들어 어두워진 창밖을 쳐다본다
WARW1900000060,어두,아파트 실내는 어두컴컴하고 거실 전면 창으로 새어들어오는 새벽 광선들에 의지해 겨우 분별해낼 수 있을 만큼만 밝다
WARW1900000060,어두,저녁의 노란 하늘이 조금씩조금씩 뭉개져 어두운 빛으로 돌아서고 있었다
WARW1900000060,어두,때문에 홀 안은 더욱 환하고 더더욱 어두워져 있었지
WARW1900000060,어두,그리고 어딜 가나 감당할 수 없는 과로 와 육체와 정신의 한계에 다다른 탈진 의 어두운 그림자가 어슬렁대고 있지 그래
WARW1900000060,어두,일곱난쟁이의 얼굴이 어두워진다 뭘 그러라지 모르겠어 피식 웃는다
WARW1900000060,어두,막이 오르기 전 어두운 상태에서 음악이 흘러나온다
WARW1900000060,어두,어디선가 음악이 아득히 들려오기 시작한다 천천히 소리가 높아지며 주위가 어두워진다 당황하는 사방을 둘러보지만 불 꺼진 부스에는 아무도 없다 갑자기 환한 스포트라이트가 를 비춘다 창문의 함박눈을 비춘다 무대는 완전히 어두워진다 공중에서 빨갛고 파랗고 노란사이키 조명이 천천히 내려온다 천천히 내려와 문득 멈춘 채 천천히 공중에서 바닥에 원을 그리며 회전하기 시작한다 무대를 감싸며 돌기 시작한다 음악은 계속 울려퍼지고 마침내 고막을 찢을 듯 볼륨이 커진다
WARW1900000060,어두,무대 완전히 어두워진다
WARW1900000060,어두,무대가 완전히 어두워진다
WARW1900000060,어두,아빠 하지만 는 도저히 어찌할 수 없을 정도로 어두워져 있는 아버지의 두 먼 눈동자를 들여다보고 있었다
WARW1900000060,어두,쪽문 안으로 어두컴컴한 복도가 펼쳐져 있다
WARW1900000060,어두,어두워서인지 몰라도 복도는 꽤 긴 듯 느껴진다 복도 중간중간에 나 있는 몇 개의 어두운 층계 밑을 지나쳐 들은 한 층계의 입구 앞에 멈춰선다
WARW1900000060,어두,이번 복도에도 역시 들이 올라왔던 것 같은 어두운 층계들이 중간중간 나 있다
WARW1900000060,어두,담쟁이덩굴들이 어두운 갈빛으로 서로 얽히고설켜 뒤덮고 있는 건물 벽면에는 어떤 플래카드가 걸려 있다
WARW1900000060,어두,사내들 너머 채마밭들 너머 전나무숲 울창한 작은 언덕 너머 빽빽한 전나무숲 수관 들 너머 하늘이 희부옇게 여린 주홍빛을 띠면서 어두워져가고 있다
WARW1900000060,어두,떠오르려 하는구나 파란 창에 흰구름들이 어두워가고 있었다
WARW1900000060,어두,봉고스 그리고 하프시코드가 리듬과 화음의 종결부를 처리한다 날은 어두워졌다
WARW1900000060,어두,새리의 그 어두운 표정은 알아
WARW1900000061,어두,외로운 갈망과 내밀한 희열 불균형적 열정과 창백한 고통으로 이루어진 내 젊음의 삶은 그 동안 시간의 검은 물줄기가 쉬임 없이 몸을 꿰뚫고 지나갔건만 몸 깊숙한 곳 그 깊고 어두운 회랑 속에서 여전히 작은 짐승처럼 웅크리고 있다
WARW1900000061,어두,작고 어두운 여관방에 들어갈 때도 나는 그녀의 이름을 여전히 모르고 있었다
WARW1900000061,어두,선창가의 불빛이 희미하게 스며드는 어두운 방에서 그녀가 옷을 벗었을 때 내 얼굴은 발갛게 달아 있었다
WARW1900000061,어두,그것은 작은 통로이자 어두운 우주였다
WARW1900000061,어두,가늘고 길쭉한 팔과 새하얀 허벅지 여위었으면서도 풍만한 가슴 작은 구멍 같았던 배꼽과 어두운 골짜기 그 골짜기에 배어 있던 따뜻한 물기와 낮은 신음 소리
WARW1900000061,어두,그럼에도 불구하고 그 등잔은 어두운 물 속으로 가라앉고 있었다
WARW1900000061,어두,나는 어스름 속에서 열아홉 살과 스무 살의 내 어두운 청춘을 생각했다
WARW1900000061,어두,나를 정말 뒷걸음질하게 한 것은 어두운 숲속의 길이었다
WARW1900000061,어두,나는 눈을 뜸으로써 눈을 닫았고 어두운 숲속의 길은 순식간에 사라졌다
WARW1900000061,어두,프로이트가 말한 죽음의 본능이 내가 어두운 숲속의 길을 본 것과 어떤 연관이 있는지 나는 알지 못한다
WARW1900000061,어두,그 시간 너머 어두운 숲속의 길에서 가끔 사람의 그림자가 어른거리기도 했다
WARW1900000061,어두,인간이면서 이리인 하리 할러는 그날도 자살의 유혹과 싸우며 어두운 밤의 거리를 방황하다가 검은 독수리를 위하여 라는 이름의 술집으로 들어간다
WARW1900000061,어두,딱 부러지게 말할 순 없지만 왠지 모르게 어두워 보이고 또 그렇지
WARW1900000061,어두,실내는 깔끔했지만 지나치게 어두웠다
WARW1900000061,어두,아버지의 사업 실패에 따른 나의 일탈과 대학 시험 낙방 외삼촌 집의 삼각형 창이 있는 다락방과 인동꽃 향기 해안의 절벽 모퉁이와 바다의 짓푸른 심연 목조 교실 창가에 서 있는 유영숙을 보았을 때의 목이 조이는 듯한 고통과 두번째 낙방 상희의 자살과 강서영과의 추억 고요와 환청 속에서 희미하게 다가오는 죽음의 유혹 월 어느 날 새벽의 바닷가 절벽 모퉁이 어두운 숲속의 길과 그 속에서 걷고 있는 또 하나의 나 엄습해온 두려움과 신생의 순간 유영숙의 홀연한 떠오름과 우울증의 사라짐 아버지의 죽음과 합격 그리고 유영숙과의 마주침과 고통
WARW1900000061,어두,작고 어두운 술집 길가메시에서의 헤르미네 모습을 회상하면 가슴이 저린다
WARW1900000061,어두,하늘은 어두웠고 공기는 눅눅했다
WARW1900000061,어두,실내는 여전히 어두웠는데 헤르미네는 보이지 않았다
WARW1900000061,어두,램프 불이 어두워지면 그들의 얼굴도 같이 어두워진다
WARW1900000061,어두,어떤 때는 너무 어두워 누구의 얼굴인지 구분조차 되지 않는다
WARW1900000061,어두,대낮인데도 길가메시는 여전히 어두웠다
WARW1900000061,어두,주위는 어느새 어두워져 있었다
WARW1900000061,어두,그녀의 검은 눈은 피로와 어두운 슬픔으로 흐려져 있었고 입술은 바싹 말라 있었다
WARW1900000061,어두,신경이 쓰인 나는 그녀를 눈으로 좇았는데 어두운 실내를 빙 둘러보더니 고개를 몇 번 갸웃거린 후 나가버렸다
WARW1900000061,어두,헤르미네가 나간 후 유영숙의 얼굴은 눈에 띄게 어두워져 있었다
WARW1900000061,어두,객석의 불이 어두워지자 사람들의 시선이 무대로 집중되었다
WARW1900000061,어두,그곳은 여전히 어두웠고 램프 불이 드문드문 켜져 있었다
WARW1900000062,어두,여자애의 몸을 힐끔거려보지만 어두워서 잘 뵈지 않는다
WARW1900000062,어두,때로는 날카롭고 때로는 둔중하게 어두운 안달루시아 평원을 달려간다
WARW1900000062,어두,냉장고 문을 열자 환한 빛이 어두운 거실로 차고 나왔다
WARW1900000062,어두,남은 콜라를 마저 마시고 두 사람은 다시 어두운 침실로 돌아가 누웠다
WARW1900000062,어두,아니 어쩌면 출구를 찾을 수 없는 어두컴컴한 미로 속에 우리를 내려놓고 사라져버릴 수도 있다
WARW1900000063,어두,일자리가 필요하기도 했지만 보다 강렬하게 나를 끌어당긴 것은 어두운 계단을 타고 올라온 음악이었다
WARW1900000063,어두,하늘은 어두컴컴했고 나는 오한을 느꼈다
WARW1900000063,어두,버스가 상가에 도착한 것은 이미 날이 어두워진 뒤이다
WARW1900000063,어두,뭐다 멋모르고 어깨에 힘을 주느라고 바빴고 잔디밭에 앉아서 이 어두운 시대에 문학을 하겠다는 일이 나약한 선택이 아니겠는가 라며 주제넘은 백수의 탄식을 하느라 바빴고 뜻 있는 사람 들끼리 모여 문학과 예술의 사회사 를 스터디하느라 바빴고 나중에는 어떻게 하면 그 모임에서 빠질까 궁리하느라고 바빴고 그런 틈틈이 미팅을 하느라고 바빴던 것이다
